type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,timestamp
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26606614,0,84,0,0,26.918425,384,[84 -64 4 0 0 0 0 0 0 0 0 0 25 7 23 7 24 8 24 9 22 10 20 10 21 10 19 11 19 11 18 11 19 11 18 11 16 12 17 12 15 11 17 10 15 10 14 10 14 10 14 10 13 9 13 8 12 8 13 9 14 8 13 6 0 0 12 5 13 5 13 4 13 3 12 4 12 3 12 3 11 2 12 1 11 0 12 0 11 1 11 0 11 -1 11 -1 11 -2 12 -2 11 -3 11 -3 10 -4 11 -4 10 -4 10 -4 10 -5 10 -4 10 -6 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -16 -17 -15 -16 -17 -14 -16 -13 -17 -14 -17 -14 -18 -13 -19 -13 -19 -11 -17 -11 -18 -10 -18 -9 -20 -9 -18 -8 -19 -8 -21 -6 -22 -7 -21 -5 -20 -5 -21 -4 -23 -3 -21 -4 -20 -1 -23 -1 -22 -2 -23 0 -22 0 -24 2 -24 1 -25 4 -24 4 -24 4 -26 4 -26 5 -25 6 -26 5 -28 7 -25 8 -27 8 -27 8 -28 8 -29 7 -29 8 -30 9 -30 9 -32 9 -31 9 -31 10 -31 9 -31 8 -31 7 -32 8 -34 7 -34 7 -34 6 -34 6 -36 4 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 -1 -1 -1 -1 47 10 46 10 45 12 47 13 43 15 40 16 39 16 37 17 39 18 35 19 37 19 35 17 36 18 34 18 31 19 31 18 33 17 28 17 27 15 29 15 27 15 27 14 25 13 27 14 27 13 26 9 25 8 23 9 25 9 25 7 22 6 23 7 25 4 22 4 23 3 22 1 21 0 22 -1 22 0 22 -2 21 -2 22 -4 21 -5 21 -6 19 -6 19 -7 19 -6 18 -9 19 -9 20 -9 18 -9 18 -10 20 -11 17 -11 19 -15 19 -15 17 -15 -1 -1 ],1619984046.557644
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26606955,0,84,0,0,26.935422,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 -24 -8 -25 -9 -24 -8 -27 -5 -26 -4 -25 -4 -23 -3 -23 -3 -22 -2 -22 -3 -23 -3 -23 -2 -22 -2 -21 -1 -21 -1 -21 -1 -20 -1 -17 -1 -18 -1 -18 -1 -17 -2 -17 -1 -15 -2 -17 -2 -17 -3 -16 0 0 -3 -14 -4 -15 -5 -15 -4 -13 -4 -13 -5 -13 -5 -13 -5 -12 -6 -12 -7 -10 -7 -11 -6 -11 -7 -10 -8 -10 -7 -10 -8 -10 -9 -9 -9 -8 -9 -9 -9 -7 -10 -8 -9 -8 -10 -7 -10 -7 -10 -7 -11 -6 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -9 20 -7 20 -5 21 -4 20 -4 20 -3 20 -2 20 -2 21 -1 20 -1 19 -1 19 1 19 1 20 2 19 2 20 5 20 5 21 5 19 5 18 6 19 9 20 7 18 9 17 10 19 9 19 10 18 11 18 14 18 13 20 16 18 15 18 16 18 16 19 17 18 18 17 18 18 20 20 19 18 21 18 20 18 21 18 21 19 21 19 23 20 22 20 24 21 24 21 24 20 23 21 23 21 22 22 23 22 22 23 22 24 22 25 22 25 22 27 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 -1 -1 -1 -1 -15 -48 -14 -48 -12 -46 -11 -47 -9 -47 -5 -45 -5 -42 -3 -43 -3 -44 -1 -41 -2 -43 -3 -41 -3 -42 -1 -40 1 -37 1 -38 -2 -40 1 -36 0 -32 -1 -34 -1 -32 -1 -32 0 -30 -2 -32 -2 -31 -5 -29 -2 -28 -4 -27 -5 -27 -6 -27 -6 -23 -6 -25 -8 -25 -8 -22 -9 -24 -10 -22 -12 -20 -12 -20 -11 -20 -13 -19 -13 -19 -14 -18 -15 -18 -16 -17 -15 -15 -16 -15 -16 -15 -17 -14 -18 -15 -18 -15 -18 -13 -19 -12 -20 -13 -18 -12 -22 -11 -21 -12 -22 -9 -1 -1 ],1619984046.5888906
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26607242,0,84,0,0,26.952425,384,[84 -64 4 0 0 0 0 0 0 0 0 0 15 -16 16 -15 15 -15 17 -15 17 -13 17 -12 16 -13 16 -11 16 -11 16 -9 17 -10 16 -10 16 -9 15 -8 15 -7 15 -9 14 -9 13 -8 13 -7 13 -8 12 -7 11 -8 12 -7 11 -7 11 -8 10 -8 0 0 10 -8 9 -8 9 -9 7 -8 8 -8 8 -9 7 -9 6 -9 6 -9 5 -9 5 -10 5 -9 5 -9 4 -9 4 -10 3 -11 3 -11 2 -10 2 -11 1 -10 2 -11 2 -10 1 -10 1 -11 1 -10 0 -10 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -20 3 -19 3 -18 6 -18 7 -19 6 -17 7 -17 7 -18 8 -16 9 -16 8 -15 9 -15 9 -16 10 -15 10 -15 11 -14 12 -15 13 -13 13 -13 12 -13 14 -12 16 -12 14 -10 15 -11 17 -11 15 -10 17 -10 17 -8 19 -10 19 -8 20 -7 19 -7 20 -8 21 -7 21 -5 21 -7 23 -6 24 -5 23 -6 24 -5 24 -4 25 -6 25 -6 25 -5 27 -6 27 -5 28 -5 28 -6 28 -6 27 -6 27 -8 27 -7 28 -8 29 -10 29 -10 29 -10 28 -12 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 0 28 -32 29 -30 29 -28 30 -28 29 -25 29 -23 29 -23 30 -21 31 -21 30 -18 30 -19 28 -19 31 -20 29 -18 28 -15 28 -16 28 -18 26 -15 23 -14 24 -16 23 -14 22 -15 21 -13 22 -15 21 -15 18 -17 19 -15 17 -15 17 -15 17 -16 13 -15 15 -15 14 -18 12 -16 13 -17 11 -17 9 -18 9 -18 9 -16 9 -19 9 -19 6 -20 6 -19 5 -20 4 -19 3 -19 3 -18 2 -19 2 -19 2 -20 1 -20 0 -19 0 -20 -1 -18 -1 -22 -2 -21 -4 -20 -1 -1 ],1619984046.6045136
CSI_DATA,AP,30:AE:A4:96:B7:00,-55,11,0,0,0,0,0,0,0,0,0,-95,0,8,1,26765064,0,84,0,0,26.969673,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -6 -33 -5 -34 -4 -33 -4 -36 -1 -32 0 -33 0 -32 1 -31 1 -30 2 -28 1 -31 1 -30 2 -29 2 -28 2 -27 1 -27 3 -26 2 -23 2 -25 1 -24 2 -23 1 -22 1 -20 0 -21 -1 -21 -1 -21 0 0 -3 -19 -3 -19 -4 -19 -4 -17 -4 -17 -5 -18 -5 -17 -5 -16 -6 -15 -6 -15 -8 -15 -8 -14 -8 -14 -9 -14 -9 -13 -10 -14 -10 -13 -11 -14 -11 -13 -11 -11 -12 -11 -12 -11 -12 -10 -14 -10 -12 -9 -13 -9 0 0 0 0 0 0 0 0 0 0 ],1619984046.6045136
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26781867,0,84,0,0,26.981527,384,[84 -64 4 0 0 0 0 0 0 0 0 0 0 22 -1 21 0 21 -2 23 -3 21 -4 20 -5 20 -5 18 -5 18 -5 18 -6 19 -5 17 -6 17 -6 16 -6 16 -6 17 -6 15 -6 14 -6 14 -5 14 -5 13 -5 13 -5 12 -5 13 -4 13 -3 13 0 0 -3 12 -2 12 -1 12 -1 12 -2 11 -1 11 0 11 0 10 0 10 1 9 1 11 1 10 1 9 2 10 2 10 3 10 3 10 4 8 4 9 4 8 4 9 4 8 5 8 5 8 5 9 5 7 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 9 -18 8 -18 6 -18 7 -17 8 -18 7 -17 6 -18 7 -19 5 -18 5 -17 4 -18 4 -17 3 -19 3 -18 3 -19 0 -19 0 -21 -1 -19 -1 -19 -2 -19 -3 -21 -2 -19 -4 -19 -5 -20 -3 -20 -5 -20 -6 -19 -7 -21 -7 -22 -9 -21 -11 -20 -9 -20 -10 -22 -11 -22 -11 -20 -10 -22 -12 -23 -12 -22 -11 -23 -13 -23 -14 -23 -13 -24 -13 -24 -14 -24 -14 -25 -16 -26 -14 -25 -15 -27 -15 -25 -14 -26 -12 -26 -13 -26 -14 -28 -12 -30 -12 -29 -11 -29 -10 -31 -1 -1 -1 -1 -1 -1 -1 -1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4 42 3 41 2 41 -1 41 -2 40 -5 38 -4 37 -5 35 -5 37 -8 34 -7 36 -6 34 -7 34 -7 32 -9 30 -7 31 -7 32 -7 28 -7 26 -6 28 -7 25 -6 26 -6 24 -5 26 -5 26 -3 25 -1 23 -3 22 -2 23 0 22 0 20 0 21 1 22 2 20 1 21 3 19 4 19 5 20 4 18 6 18 6 18 8 18 9 17 9 16 9 15 9 15 9 15 10 15 11 15 11 15 12 14 11 14 12 14 14 11 17 12 16 13 17 10 -1 -1 ],1619984046.6357625
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26782261,0,84,0,0,26.998452,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 20 -8 21 -8 20 -9 21 -9 18 -11 18 -10 17 -11 17 -11 16 -10 15 -12 16 -11 16 -10 14 -11 14 -11 13 -11 14 -11 13 -11 12 -10 12 -9 12 -9 11 -8 11 -8 9 -9 11 -8 11 -7 11 0 0 -7 11 -5 11 -6 12 -4 11 -5 10 -4 10 -4 10 -3 10 -3 10 -2 10 -2 11 -2 10 -1 10 -1 10 -1 10 0 10 0 10 1 10 1 10 1 9 2 10 1 9 2 9 2 10 2 10 3 9 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 18 -7 18 -7 17 -10 16 -10 14 -12 14 -12 14 -13 14 -13 12 -14 12 -13 12 -14 10 -14 12 -14 10 -14 11 -15 9 -16 10 -18 8 -17 8 -16 8 -17 8 -20 8 -18 6 -18 6 -19 6 -19 6 -19 5 -18 4 -22 4 -21 2 -23 6 -22 2 -22 3 -23 2 -24 0 -23 2 -24 1 -26 1 -24 2 -26 1 -25 0 -26 1 -26 1 -28 1 -29 1 -29 0 -29 1 -29 0 -30 0 -29 2 -29 4 -28 3 -30 4 -31 6 -30 5 -30 5 -31 7 -32 -1 -1 -1 -1 -1 -1 -1 -1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -16 39 -15 39 -17 37 -19 38 -19 35 -21 32 -19 31 -21 30 -21 30 -22 27 -22 28 -21 29 -22 28 -21 26 -22 24 -22 25 -21 26 -21 22 -19 21 -18 23 -18 20 -17 20 -16 19 -17 20 -17 21 -14 22 -15 19 -13 19 -12 19 -12 20 -9 18 -11 17 -10 21 -8 19 -9 19 -7 19 -5 19 -5 20 -5 19 -3 20 -4 20 -2 19 -2 19 0 19 0 17 0 18 0 18 2 18 2 18 2 19 3 18 3 18 4 19 2 18 5 19 6 19 6 18 -1 -1 ],1619984046.651387
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26782475,0,84,0,0,27.15419,384,[84 -64 4 0 0 0 0 0 0 0 0 0 22 -4 21 -4 21 -3 22 -2 21 -1 20 0 20 0 19 0 19 0 18 1 20 1 19 1 17 2 18 2 16 4 18 2 16 1 14 2 15 2 15 2 13 1 14 0 13 1 14 1 14 0 13 -1 0 0 12 -1 12 -1 12 -1 11 -3 11 -1 11 -2 11 -2 10 -3 10 -4 9 -4 10 -5 9 -4 9 -5 8 -5 9 -6 9 -6 8 -7 8 -7 8 -7 6 -7 7 -7 6 -7 7 -8 6 -8 7 -8 6 -8 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -18 -8 -18 -9 -19 -7 -18 -4 -19 -5 -19 -4 -19 -4 -20 -4 -19 -2 -18 -3 -18 -1 -18 0 -19 -1 -18 0 -19 0 -19 2 -20 3 -19 3 -19 3 -19 4 -19 7 -18 5 -17 7 -19 8 -19 6 -18 8 -17 8 -19 11 -20 10 -19 12 -18 11 -19 13 -20 13 -20 14 -17 14 -18 14 -20 16 -19 15 -19 17 -20 16 -18 18 -20 17 -20 18 -21 18 -21 19 -22 19 -22 20 -21 20 -21 19 -22 18 -23 17 -24 20 -23 18 -25 18 -25 18 -26 18 -27 17 -1 -1 -1 -1 -1 -1 -1 -1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 41 -9 40 -8 41 -6 40 -5 40 -3 37 -1 36 -1 36 0 38 0 35 2 36 2 34 1 35 1 34 3 31 5 32 4 33 0 29 3 28 3 29 2 26 2 27 0 24 1 27 0 26 1 24 -3 24 -2 23 -2 23 -2 23 -4 19 -4 21 -3 22 -6 19 -5 20 -7 19 -7 17 -9 17 -9 18 -8 18 -10 17 -11 16 -12 16 -12 15 -14 14 -12 13 -13 13 -12 12 -14 13 -14 13 -15 11 -16 11 -16 12 -16 9 -15 11 -19 10 -19 10 -18 -1 -1 ],1619984046.6670103
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26782698,0,84,0,0,27.32423,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -3 -26 -2 -25 -3 -26 -2 -27 -1 -26 2 -24 2 -24 2 -23 2 -23 3 -23 4 -23 3 -22 4 -21 4 -21 4 -19 4 -21 4 -19 4 -18 3 -18 3 -17 3 -16 2 -17 4 -16 2 -17 2 -17 1 -16 0 0 0 -14 -1 -15 -1 -15 -2 -14 0 -13 -1 -14 -2 -14 -3 -13 -3 -12 -3 -12 -4 -13 -3 -12 -4 -12 -5 -11 -5 -12 -6 -11 -6 -11 -7 -10 -7 -10 -7 -9 -7 -10 -7 -9 -8 -10 -8 -9 -8 -9 -9 -8 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -15 16 -14 17 -12 19 -11 18 -10 19 -9 18 -8 19 -8 20 -7 20 -6 18 -6 18 -5 18 -5 20 -4 18 -4 20 -2 20 -2 22 0 20 -1 19 1 20 3 22 1 20 3 19 4 21 3 21 4 21 5 20 7 22 6 23 9 23 9 22 9 22 9 23 10 23 12 21 10 22 13 25 12 23 12 24 13 23 15 23 13 24 13 26 14 26 14 26 16 28 15 27 16 28 15 26 14 27 13 28 15 29 13 30 12 31 12 30 13 31 11 33 -1 -1 0 0 0 0 0 0 -1 -1 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -5 -50 -4 -49 -2 -48 -1 -49 1 -48 4 -44 4 -43 6 -42 7 -45 8 -41 8 -42 6 -41 7 -41 8 -40 9 -36 9 -37 8 -38 8 -33 6 -31 6 -33 6 -30 6 -32 7 -29 5 -31 5 -30 2 -30 4 -28 2 -27 1 -27 0 -27 -1 -24 0 -25 -2 -27 -2 -24 -4 -25 -5 -24 -7 -23 -7 -23 -6 -22 -8 -22 -8 -22 -9 -22 -10 -20 -11 -20 -11 -18 -12 -18 -11 -19 -13 -18 -13 -18 -13 -19 -14 -16 -15 -16 -15 -18 -15 -16 -16 -17 -17 -17 -17 -15 -1 -1 ],1619984046.6826336
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26783002,0,84,0,0,27.49419,384,[84 -64 4 0 0 0 0 0 0 0 0 0 14 20 13 21 13 22 13 23 10 22 9 21 8 21 7 21 6 21 6 20 7 21 7 20 6 20 5 20 4 19 5 19 5 18 5 17 4 17 4 17 4 16 4 15 3 14 5 16 5 15 6 13 0 0 5 13 6 12 7 13 7 11 6 11 7 11 6 10 7 9 8 9 8 8 9 8 8 8 8 7 9 7 8 7 10 6 10 6 9 5 10 5 9 4 10 5 9 4 10 3 11 3 10 3 11 2 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 1 -21 -1 -22 -3 -22 -4 -21 -4 -22 -5 -21 -5 -21 -6 -22 -7 -20 -6 -19 -7 -19 -8 -18 -9 -20 -9 -18 -9 -19 -12 -18 -13 -19 -13 -18 -12 -18 -13 -17 -16 -17 -15 -16 -16 -14 -16 -15 -16 -16 -17 -15 -17 -15 -21 -14 -19 -16 -22 -14 -20 -13 -22 -13 -22 -14 -23 -13 -23 -11 -24 -13 -26 -13 -24 -12 -26 -13 -26 -12 -27 -11 -28 -12 -27 -13 -29 -13 -28 -14 -31 -14 -30 -14 -31 -13 -29 -13 -30 -14 -29 -14 -30 -16 -30 -16 -30 -17 -30 -18 -30 -18 -31 -20 -1 -1 -1 -1 -1 -1 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 28 40 25 40 25 40 24 41 21 40 16 40 17 39 15 39 15 41 12 38 13 39 15 38 13 38 12 37 9 35 9 36 12 36 9 34 9 30 10 31 9 29 10 29 8 27 11 29 10 27 12 25 12 25 11 23 12 23 13 23 12 19 12 21 14 20 14 18 14 19 15 17 16 15 16 15 16 14 18 14 17 13 18 12 18 11 19 11 17 9 18 9 18 8 19 7 19 7 20 7 20 6 19 4 21 5 20 4 23 2 23 2 22 1 -1 -1 ],1619984046.6982565
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26783767,0,84,0,0,27.66423,384,[84 -64 4 0 0 0 0 0 0 0 0 0 19 16 17 17 18 17 18 20 16 19 14 18 15 18 14 18 12 17 11 18 12 18 12 18 10 18 10 18 9 16 10 17 10 16 8 15 8 15 9 15 8 14 9 12 7 13 9 13 9 13 9 11 0 0 9 10 10 10 10 9 10 8 9 9 10 8 10 7 10 6 10 6 10 5 10 5 10 5 10 4 10 4 11 3 11 3 12 2 11 1 11 1 10 0 11 1 11 0 11 0 11 0 11 0 11 -1 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -5 -21 -5 -22 -7 -21 -8 -20 -9 -20 -10 -18 -10 -19 -11 -19 -13 -18 -11 -17 -13 -16 -12 -16 -14 -17 -13 -16 -14 -16 -15 -14 -17 -15 -17 -14 -15 -13 -17 -13 -20 -12 -18 -12 -19 -9 -20 -10 -20 -10 -21 -9 -20 -9 -23 -8 -23 -10 -25 -7 -22 -8 -24 -6 -25 -6 -26 -5 -26 -4 -26 -5 -29 -4 -27 -4 -27 -5 -28 -3 -29 -3 -30 -4 -30 -5 -31 -4 -31 -4 -33 -4 -32 -4 -33 -3 -32 -4 -32 -4 -32 -6 -33 -5 -34 -6 -34 -7 -34 -8 -34 -9 -35 -11 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 36 31 34 32 34 33 34 35 31 35 26 34 26 33 25 34 26 34 21 34 21 35 22 32 22 34 20 33 18 31 18 31 20 32 15 30 16 27 18 28 16 25 17 25 15 24 17 25 16 24 18 21 16 22 17 19 18 19 18 18 17 15 17 17 20 16 18 13 19 13 18 12 19 10 19 10 19 10 21 9 20 8 21 7 20 5 21 5 19 3 20 3 19 3 20 1 20 1 22 1 21 0 20 -1 22 -1 21 -1 23 -3 23 -3 22 -4 -1 -1 ],1619984046.7140474
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26784185,0,84,0,0,27.83420,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -13 22 -14 21 -14 21 -15 22 -15 20 -17 18 -16 18 -16 16 -16 16 -16 14 -18 16 -17 15 -16 14 -15 13 -14 12 -15 14 -16 12 -15 11 -13 11 -13 11 -12 11 -12 11 -12 9 -12 11 -12 11 -11 11 0 0 -10 10 -9 11 -9 12 -7 11 -9 10 -8 11 -7 11 -6 10 -6 10 -5 10 -5 11 -5 10 -4 11 -4 11 -3 11 -2 12 -2 12 -1 11 -1 11 0 10 -1 11 0 11 0 11 0 11 0 11 1 11 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 18 -13 18 -13 16 -15 16 -14 16 -13 16 -13 15 -14 15 -15 14 -15 14 -14 12 -16 12 -15 12 -17 11 -15 12 -17 9 -18 11 -19 9 -19 9 -17 8 -20 7 -22 7 -20 5 -20 5 -21 6 -21 4 -22 5 -21 3 -24 4 -24 2 -25 0 -23 1 -23 1 -25 0 -26 -1 -25 0 -27 -1 -29 -2 -27 -1 -28 -2 -28 -2 -28 -1 -30 -1 -30 -2 -32 0 -32 -3 -33 -1 -32 -2 -33 -1 -31 -1 -32 0 -32 0 -33 1 -34 2 -34 3 -35 3 -34 5 -36 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -20 45 -21 43 -22 41 -23 43 -23 39 -25 36 -24 36 -25 32 -26 35 -27 30 -28 32 -26 31 -28 31 -27 28 -25 26 -25 27 -25 29 -24 24 -21 23 -21 25 -20 22 -19 23 -19 21 -21 23 -19 23 -16 24 -14 23 -15 21 -14 22 -13 23 -11 20 -13 21 -11 22 -10 21 -10 21 -7 21 -6 21 -6 22 -6 21 -4 22 -4 21 -2 22 -1 21 -1 22 0 20 1 20 1 20 2 20 3 20 3 21 3 20 4 20 4 21 8 19 10 21 11 20 11 19 -1 -1 ],1619984046.7239885
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26784561,0,84,0,0,27.100424,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 24 -8 24 -7 23 -9 26 -9 23 -10 22 -11 21 -11 20 -11 20 -11 18 -13 20 -11 19 -11 18 -11 17 -12 16 -12 17 -11 16 -10 13 -10 15 -9 15 -9 14 -8 14 -8 12 -9 13 -8 14 -7 13 0 0 -6 13 -5 13 -5 14 -4 12 -5 12 -4 12 -3 13 -3 11 -2 12 -1 11 -1 13 -2 11 0 12 1 11 0 11 1 12 2 11 2 11 2 11 3 10 3 11 3 10 3 10 4 10 4 10 5 9 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 17 -12 18 -13 16 -14 15 -14 14 -16 13 -16 12 -16 13 -18 11 -17 11 -17 10 -17 10 -17 10 -18 9 -17 9 -19 7 -20 8 -21 6 -20 6 -19 5 -21 3 -23 4 -20 2 -21 1 -23 2 -22 1 -23 2 -22 -1 -25 0 -24 -2 -26 0 -25 -4 -24 -4 -26 -4 -26 -6 -25 -4 -26 -6 -29 -7 -26 -5 -27 -7 -28 -7 -28 -6 -29 -7 -30 -7 -31 -7 -31 -9 -32 -7 -32 -8 -32 -8 -31 -7 -31 -5 -31 -7 -34 -5 -34 -4 -35 -3 -35 -4 -35 -2 -37 -1 -1 -1 -1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -15 46 -17 46 -16 44 -18 46 -18 43 -21 39 -20 39 -21 36 -22 37 -24 32 -24 35 -23 35 -22 35 -22 32 -23 29 -22 30 -22 32 -20 27 -19 26 -18 28 -17 25 -16 26 -17 24 -18 26 -17 25 -14 26 -14 23 -13 23 -11 24 -10 25 -8 21 -9 22 -7 24 -7 22 -6 22 -4 22 -3 21 -3 23 -3 21 -2 22 -1 22 1 22 2 22 3 21 3 20 4 20 4 19 5 20 5 20 5 21 7 19 7 19 8 20 8 19 10 21 10 21 12 19 -1 -1 ],1619984046.7552397
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,2,1,1,1,0,0,0,0,-95,0,8,1,26784829,0,84,0,0,27.117420,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 24 -19 22 -17 23 -20 23 -18 20 -21 19 -20 19 -20 17 -21 16 -19 15 -20 16 -20 16 -20 14 -19 13 -18 12 -19 14 -18 13 -17 12 -16 11 -17 11 -15 11 -14 11 -15 9 -14 11 -14 12 -13 11 0 0 -12 12 -11 12 -11 13 -8 12 -10 11 -9 12 -8 12 -7 12 -6 11 -5 12 -6 13 -6 12 -5 12 -4 12 -4 12 -3 13 -2 13 -1 12 -1 12 0 11 -1 13 0 12 0 12 0 12 0 12 2 12 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 20 -12 20 -12 19 -15 18 -15 18 -15 17 -14 17 -16 18 -17 15 -17 15 -16 14 -18 14 -17 13 -18 12 -18 13 -19 11 -21 12 -22 10 -21 10 -20 8 -22 6 -25 7 -23 5 -22 5 -24 5 -24 4 -25 4 -24 3 -27 4 -27 1 -28 -1 -27 0 -28 -1 -29 -1 -29 -3 -29 -2 -30 -3 -32 -4 -30 -3 -32 -4 -31 -5 -33 -3 -34 -4 -34 -4 -35 -4 -35 -6 -36 -5 -36 -5 -37 -5 -36 -4 -36 -3 -36 -4 -37 -4 -38 -1 -40 -1 -39 -1 -39 2 -41 -1 -1 -1 -1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -29 49 -29 44 -30 44 -33 44 -32 42 -33 38 -33 37 -34 33 -35 36 -35 30 -35 32 -34 31 -35 32 -34 29 -32 25 -32 27 -30 30 -30 25 -26 23 -28 26 -26 23 -25 24 -25 21 -26 23 -25 24 -21 25 -18 24 -19 22 -19 24 -17 24 -14 22 -16 22 -14 25 -12 23 -12 23 -10 24 -9 23 -9 24 -8 23 -6 24 -6 23 -3 25 -3 24 -2 24 -1 22 0 23 0 22 2 22 2 23 2 24 3 23 5 22 4 24 8 22 10 24 11 23 12 22 -1 -1 ],1619984046.770864
CSI_DATA,AP,30:AE:A4:96:B7:00,-59,11,1,1,1,1,1,0,0,0,0,-95,0,8,1,26891229,0,84,0,0,27.134424,384,[84 -64 4 0 0 0 0 0 0 0 0 0 18 17 17 18 18 18 18 20 15 19 14 19 13 18 12 18 12 18 11 18 12 18 12 18 11 18 10 18 9 17 10 17 9 16 9 15 8 15 8 15 8 14 9 14 7 12 9 13 9 13 9 11 0 0 9 10 10 10 10 10 9 8 9 9 10 8 10 8 9 7 10 6 10 5 10 5 10 5 11 4 11 4 10 3 12 2 12 2 11 1 11 1 10 1 11 1 11 1 11 0 11 -1 11 -1 11 -2 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -8 -22 -7 -20 -10 -21 -9 -20 -11 -19 -11 -19 -12 -18 -13 -19 -13 -17 -13 -16 -14 -16 -14 -14 -15 -16 -15 -14 -15 -15 -18 -13 -18 -14 -18 -12 -18 -12 -18 -12 -21 -11 -19 -9 -20 -8 -20 -10 -21 -10 -21 -8 -22 -8 -23 -6 -23 -7 -26 -5 -24 -5 -25 -4 -24 -5 -28 -3 -26 -2 -28 -3 -28 -3 -27 -2 -29 -2 -28 -2 -29 0 -31 -2 -29 -2 -31 -2 -31 -1 -32 0 -34 -2 -32 -1 -34 -2 -34 -2 -33 -2 -34 -2 -34 -3 -33 -4 -34 -3 -36 -5 -36 -7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 38 31 36 33 34 31 34 35 30 34 27 34 28 33 26 33 26 35 24 33 24 34 24 32 22 33 21 32 20 31 19 31 21 31 16 29 18 27 17 27 17 26 18 25 16 24 17 23 18 23 20 20 18 19 18 19 17 18 21 18 18 14 18 16 20 15 18 13 19 13 19 11 19 9 20 9 19 9 21 8 20 7 21 5 21 5 20 4 20 3 21 2 19 2 21 1 20 0 20 0 20 -2 21 -2 21 -2 20 -3 23 -5 23 -5 21 -6 -1 -1 ],1619984046.7864873
